session_id,session_config_id,game_id,cpu_model,gpu_model,ram_gb,drive_type,laptop,resolution,graphics_preset,vsync,antialiasing,texture_quality,special_effects,npc_count,player_actions,background_process_count,label_target,tweak_affinity,tweak_game_mode,tweak_hags,tweak_low_timer_resolution,tweak_power_plan,tweak_priority,tweak_recording_off,tweak_registry_preset,tweak_service,mean_fps,fps_1pct,fps_0_1pct,mean_frametime,frametime_p95,cpu_util,gpu_util,vram_util,temperature
synthetic-00251-10,cfg-00251,cyberpunk_2077,AMD Ryzen 7 7840HS,NVIDIA RTX 2060,16,SSD,0,1920x1080,high,off,msaa_4x,medium,high,144,134,97,balanced,0,0,1,0,1,0,0,0,1,70.27,59.54,47.63,14.23,16.797,51.37,96.0,46.0,64.0
synthetic-00251-11,cfg-00251,cyberpunk_2077,AMD Ryzen 7 7840HS,NVIDIA RTX 2060,16,SSD,0,1920x1080,high,off,msaa_4x,medium,high,144,134,97,balanced,0,1,1,1,0,0,0,0,0,66.99,54.24,43.39,14.927,18.437,52.86,96.0,46.0,64.0
synthetic-00251-12,cfg-00251,cyberpunk_2077,AMD Ryzen 7 7840HS,NVIDIA RTX 2060,16,SSD,0,1920x1080,high,off,msaa_4x,medium,high,144,134,97,balanced,0,1,0,1,0,0,0,0,0,63.87,48.26,38.61,15.658,20.72,54.27,96.0,46.0,64.0
synthetic-00252-00,cfg-00252,apex_legends,Intel Core i7-12700H,NVIDIA RTX 4070,8,NVMe,0,2560x1440,low,on,msaa_2x,ultra,low,33,84,69,max_fps,0,0,0,0,0,0,0,0,0,60.0,43.68,34.94,16.667,22.894,95.2,54.2,48.56,64.0
synthetic-00252-01,cfg-00252,apex_legends,Intel Core i7-12700H,NVIDIA RTX 4070,8,NVMe,0,2560x1440,low,on,msaa_2x,ultra,low,33,84,69,max_fps,1,0,0,0,0,0,0,0,0,60.0,47.62,38.1,16.667,20.999,93.66,54.2,48.56,64.0
synthetic-00252-02,cfg-00252,apex_legends,Intel Core i7-12700H,NVIDIA RTX 4070,8,NVMe,0,2560x1440,low,on,msaa_2x,ultra,low,33,84,69,max_fps,0,1,0,0,0,0,0,0,0,60.0,45.84,36.67,16.667,21.815,94.3,54.2,48.56,64.0
synthetic-00252-03,cfg-00252,apex_legends,Intel Core i7-12700H,NVIDIA RTX 4070,8,NVMe,0,2560x1440,low,on,msaa_2x,ultra,low,33,84,69,max_fps,0,0,1,0,0,0,0,0,0,60.0,44.87,35.89,16.667,22.288,94.58,54.2,48.56,64.0
synthetic-00252-04,cfg-00252,apex_legends,Intel Core i7-12700H,NVIDIA RTX 4070,8,NVMe,0,2560x1440,low,on,msaa_2x,ultra,low,33,84,69,max_fps,0,0,0,1,0,0,0,0,0,60.0,46.8,37.44,16.667,21.367,94.81,54.2,48.56,64.0
synthetic-00252-05,cfg-00252,apex_legends,Intel Core i7-12700H,NVIDIA RTX 4070,8,NVMe,0,2560x1440,low,on,msaa_2x,ultra,low,33,84,69,max_fps,0,0,0,0,1,0,0,0,0,60.0,45.95,36.76,16.667,21.764,94.02,54.2,48.56,64.0
synthetic-00252-06,cfg-00252,apex_legends,Intel Core i7-12700H,NVIDIA RTX 4070,8,NVMe,0,2560x1440,low,on,msaa_2x,ultra,low,33,84,69,max_fps,0,0,0,0,0,1,0,0,0,60.0,47.85,38.28,16.667,20.899,93.35,54.2,48.56,64.0
synthetic-00252-07,cfg-00252,apex_legends,Intel Core i7-12700H,NVIDIA RTX 4070,8,NVMe,0,2560x1440,low,on,msaa_2x,ultra,low,33,84,69,max_fps,0,0,0,0,0,0,1,0,0,60.0,44.54,35.64,16.667,22.45,94.75,54.2,48.56,64.0
synthetic-00252-08,cfg-00252,apex_legends,Intel Core i7-12700H,NVIDIA RTX 4070,8,NVMe,0,2560x1440,low,on,msaa_2x,ultra,low,33,84,69,max_fps,0,0,0,0,0,0,0,1,0,60.0,46.36,37.09,16.667,21.571,94.03,54.2,48.56,64.0
synthetic-00252-09,cfg-00252,apex_legends,Intel Core i7-12700H,NVIDIA RTX 4070,8,NVMe,0,2560x1440,low,on,msaa_2x,ultra,low,33,84,69,max_fps,0,0,0,0,0,0,0,0,1,60.0,47.03,37.62,16.667,21.264,93.74,54.2,48.56,64.0
synthetic-00252-10,cfg-00252,apex_legends,Intel Core i7-12700H,NVIDIA RTX 4070,8,NVMe,0,2560x1440,low,on,msaa_2x,ultra,low,33,84,69,max_fps,0,0,1,1,0,0,0,1,1,60.0,52.62,42.1,16.667,19.004,92.05,54.2,48.56,64.0
synthetic-00252-11,cfg-00252,apex_legends,Intel Core i7-12700H,NVIDIA RTX 4070,8,NVMe,0,2560x1440,low,on,msaa_2x,ultra,low,33,84,69,max_fps,0,0,0,1,0,1,1,0,0,60.0,51.1,40.88,16.667,19.569,92.75,54.2,48.56,64.0
synthetic-00252-12,cfg-00252,apex_legends,Intel Core i7-12700H,NVIDIA RTX 4070,8,NVMe,0,2560x1440,low,on,msaa_2x,ultra,low,33,84,69,max_fps,0,1,0,1,1,0,1,0,0,60.0,50.96,40.77,16.667,19.624,92.68,54.2,48.56,64.0
synthetic-00253-00,cfg-00253,fortnite,Intel Core i7-12700H,AMD RX 6600,32,NVMe,0,1920x1080,high,on,taa,high,medium,141,205,43,quality,0,0,0,0,0,0,0,0,0,119.52,89.94,71.95,8.366,11.119,89.69,52.0,47.28,64.0
synthetic-00253-01,cfg-00253,fortnite,Intel Core i7-12700H,AMD RX 6600,32,NVMe,0,1920x1080,high,on,taa,high,medium,141,205,43,quality,1,0,0,0,0,0,0,0,0,126.1,103.17,82.54,7.93,9.693,88.15,52.0,47.28,64.0
synthetic-00253-02,cfg-00253,fortnite,Intel Core i7-12700H,AMD RX 6600,32,NVMe,0,1920x1080,high,on,taa,high,medium,141,205,43,quality,0,1,0,0,0,0,0,0,0,122.44,95.02,76.02,8.168,10.524,89.01,52.0,47.28,64.0
synthetic-00253-03,cfg-00253,fortnite,Intel Core i7-12700H,AMD RX 6600,32,NVMe,0,1920x1080,high,on,taa,high,medium,141,205,43,quality,0,0,1,0,0,0,0,0,0,122.15,94.34,75.47,8.186,10.6,89.08,52.0,47.28,64.0
synthetic-00253-04,cfg-00253,fortnite,Intel Core i7-12700H,AMD RX 6600,32,NVMe,0,1920x1080,high,on,taa,high,medium,141,205,43,quality,0,0,0,1,0,0,0,0,0,121.2,96.77,77.41,8.251,10.334,89.3,52.0,47.28,64.0
synthetic-00253-05,cfg-00253,fortnite,Intel Core i7-12700H,AMD RX 6600,32,NVMe,0,1920x1080,high,on,taa,high,medium,141,205,43,quality,0,0,0,0,1,0,0,0,0,124.54,98.42,78.74,8.029,10.16,88.52,52.0,47.28,64.0
synthetic-00253-06,cfg-00253,fortnite,Intel Core i7-12700H,AMD RX 6600,32,NVMe,0,1920x1080,high,on,taa,high,medium,141,205,43,quality,0,0,0,0,0,1,0,0,0,126.32,101.81,81.45,7.917,9.822,88.1,52.0,47.28,64.0
synthetic-00253-07,cfg-00253,fortnite,Intel Core i7-12700H,AMD RX 6600,32,NVMe,0,1920x1080,high,on,taa,high,medium,141,205,43,quality,0,0,0,0,0,0,1,0,0,121.44,93.13,74.5,8.235,10.738,89.25,52.0,47.28,64.0
synthetic-00253-08,cfg-00253,fortnite,Intel Core i7-12700H,AMD RX 6600,32,NVMe,0,1920x1080,high,on,taa,high,medium,141,205,43,quality,0,0,0,0,0,0,0,1,0,125.07,100.6,80.48,7.995,9.941,88.39,52.0,47.28,64.0
synthetic-00253-09,cfg-00253,fortnite,Intel Core i7-12700H,AMD RX 6600,32,NVMe,0,1920x1080,high,on,taa,high,medium,141,205,43,quality,0,0,0,0,0,0,0,0,1,121.52,93.53,74.82,8.229,10.692,89.23,52.0,47.28,64.0
synthetic-00253-10,cfg-00253,fortnite,Intel Core i7-12700H,AMD RX 6600,32,NVMe,0,1920x1080,high,on,taa,high,medium,141,205,43,quality,1,0,0,1,0,1,0,1,0,137.33,129.12,103.29,7.282,7.745,85.52,52.0,47.28,64.0
synthetic-00253-11,cfg-00253,fortnite,Intel Core i7-12700H,AMD RX 6600,32,NVMe,0,1920x1080,high,on,taa,high,medium,141,205,43,quality,1,0,0,0,1,0,0,1,0,135.12,120.78,96.62,7.401,8.28,86.04,52.0,47.28,64.0
synthetic-00253-12,cfg-00253,fortnite,Intel Core i7-12700H,AMD RX 6600,32,NVMe,0,1920x1080,high,on,taa,high,medium,141,205,43,quality,1,1,1,0,0,0,0,0,1,131.73,113.51,90.81,7.591,8.81,86.83,52.0,47.28,64.0
synthetic-00254-00,cfg-00254,fortnite,AMD Ryzen 5 3600,AMD RX 6600,16,HDD,1,3840x2160,low,off,msaa_4x,low,ultra,136,72,50,balanced,0,0,0,0,0,0,0,0,0,63.05,47.03,34.61,15.86,21.264,45.18,99.0,44.56,85.8
synthetic-00254-01,cfg-00254,fortnite,AMD Ryzen 5 3600,AMD RX 6600,16,HDD,1,3840x2160,low,off,msaa_4x,low,ultra,136,72,50,balanced,1,0,0,0,0,0,0,0,0,64.82,49.98,36.78,15.428,20.009,44.39,99.0,44.56,85.8
synthetic-00254-02,cfg-00254,fortnite,AMD Ryzen 5 3600,AMD RX 6600,16,HDD,1,3840x2160,low,off,msaa_4x,low,ultra,136,72,50,balanced,0,1,0,0,0,0,0,0,0,63.96,48.74,35.87,15.635,20.518,44.77,99.0,44.56,85.8
synthetic-00254-03,cfg-00254,fortnite,AMD Ryzen 5 3600,AMD RX 6600,16,HDD,1,3840x2160,low,off,msaa_4x,low,ultra,136,72,50,balanced,0,0,1,0,0,0,0,0,0,66.64,53.85,39.63,15.005,18.571,43.58,99.0,44.56,85.8
synthetic-00254-04,cfg-00254,fortnite,AMD Ryzen 5 3600,AMD RX 6600,16,HDD,1,3840x2160,low,off,msaa_4x,low,ultra,136,72,50,balanced,0,0,0,1,0,0,0,0,0,63.3,47.67,35.08,15.797,20.98,45.06,99.0,44.56,85.8
synthetic-00254-05,cfg-00254,fortnite,AMD Ryzen 5 3600,AMD RX 6600,16,HDD,1,3840x2160,low,off,msaa_4x,low,ultra,136,72,50,balanced,0,0,0,0,1,0,0,0,0,68.98,58.03,42.71,14.498,17.233,42.54,99.0,44.56,85.8
synthetic-00254-06,cfg-00254,fortnite,AMD Ryzen 5 3600,AMD RX 6600,16,HDD,1,3840x2160,low,off,msaa_4x,low,ultra,136,72,50,balanced,0,0,0,0,0,1,0,0,0,64.52,49.76,36.63,15.499,20.095,44.52,99.0,44.56,85.8
synthetic-00254-07,cfg-00254,fortnite,AMD Ryzen 5 3600,AMD RX 6600,16,HDD,1,3840x2160,low,off,msaa_4x,low,ultra,136,72,50,balanced,0,0,0,0,0,0,1,0,0,66.45,53.87,39.65,15.048,18.562,43.66,99.0,44.56,85.8
synthetic-00254-08,cfg-00254,fortnite,AMD Ryzen 5 3600,AMD RX 6600,16,HDD,1,3840x2160,low,off,msaa_4x,low,ultra,136,72,50,balanced,0,0,0,0,0,0,0,1,0,64.71,50.46,37.14,15.452,19.818,44.44,99.0,44.56,85.8
synthetic-00254-09,cfg-00254,fortnite,AMD Ryzen 5 3600,AMD RX 6600,16,HDD,1,3840x2160,low,off,msaa_4x,low,ultra,136,72,50,balanced,0,0,0,0,0,0,0,0,1,65.31,51.08,37.59,15.312,19.578,44.17,99.0,44.56,85.8
synthetic-00254-10,cfg-00254,fortnite,AMD Ryzen 5 3600,AMD RX 6600,16,HDD,1,3840x2160,low,off,msaa_4x,low,ultra,136,72,50,balanced,1,0,1,0,0,0,1,0,0,71.03,62.81,46.23,14.079,15.922,41.63,99.0,44.56,85.8
synthetic-00254-11,cfg-00254,fortnite,AMD Ryzen 5 3600,AMD RX 6600,16,HDD,1,3840x2160,low,off,msaa_4x,low,ultra,136,72,50,balanced,1,0,0,0,1,1,1,0,0,73.92,68.61,50.5,13.528,14.574,40.35,99.0,44.56,85.8
synthetic-00254-12,cfg-00254,fortnite,AMD Ryzen 5 3600,AMD RX 6600,16,HDD,1,3840x2160,low,off,msaa_4x,low,ultra,136,72,50,balanced,0,0,0,1,0,1,0,0,1,66.67,53.9,39.67,14.999,18.553,43.57,99.0,44.56,85.8
synthetic-00255-00,cfg-00255,fortnite,Intel Core i5-12400F,NVIDIA RTX 2060,16,SSD,0,1920x1080,medium,on,taa,medium,ultra,14,171,37,max_fps,0,0,0,0,0,0,0,0,0,141.75,107.47,85.97,7.055,9.305,42.42,52.0,46.0,56.0
synthetic-00255-01,cfg-00255,fortnite,Intel Core i5-12400F,NVIDIA RTX 2060,16,SSD,0,1920x1080,medium,on,taa,medium,ultra,14,171,37,max_fps,1,0,0,0,0,0,0,0,0,144.0,112.8,90.24,6.944,8.865,41.64,52.0,46.0,56.0
synthetic-00255-02,cfg-00255,fortnite,Intel Core i5-12400F,NVIDIA RTX 2060,16,SSD,0,1920x1080,medium,on,taa,medium,ultra,14,171,37,max_fps,0,1,0,0,0,0,0,0,0,143.25,110.03,88.02,6.981,9.088,42.13,52.0,46.0,56.0
synthetic-00255-03,cfg-00255,fortnite,Intel Core i5-12400F,NVIDIA RTX 2060,16,SSD,0,1920x1080,medium,on,taa,medium,ultra,14,171,37,max_fps,0,0,1,0,0,0,0,0,0,144.0,112.02,89.62,6.944,8.927,41.81,52.0,46.0,56.0
synthetic-00255-04,cfg-00255,fortnite,Intel Core i5-12400F,NVIDIA RTX 2060,16,SSD,0,1920x1080,medium,on,taa,medium,ultra,14,171,37,max_fps,0,0,0,1,0,0,0,0,0,142.32,108.47,86.78,7.026,9.219,42.31,52.0,46.0,56.0
synthetic-00255-05,cfg-00255,fortnite,Intel Core i5-12400F,NVIDIA RTX 2060,16,SSD,0,1920x1080,medium,on,taa,medium,ultra,14,171,37,max_fps,0,0,0,0,1,0,0,0,0,144.0,112.28,89.82,6.944,8.906,41.75,52.0,46.0,56.0
synthetic-00255-06,cfg-00255,fortnite,Intel Core i5-12400F,NVIDIA RTX 2060,16,SSD,0,1920x1080,medium,on,taa,medium,ultra,14,171,37,max_fps,0,0,0,0,0,1,0,0,0,144.0,111.68,89.34,6.944,8.954,41.9,52.0,46.0,56.0
synthetic-00255-07,cfg-00255,fortnite,Intel Core i5-12400F,NVIDIA RTX 2060,16,SSD,0,1920x1080,medium,on,taa,medium,ultra,14,171,37,max_fps,0,0,0,0,0,0,1,0,0,144.0,111.24,88.99,6.944,8.989,41.98,52.0,46.0,56.0
synthetic-00255-08,cfg-00255,fortnite,Intel Core i5-12400F,NVIDIA RTX 2060,16,SSD,0,1920x1080,medium,on,taa,medium,ultra,14,171,37,max_fps,0,0,0,0,0,0,0,1,0,144.0,114.04,91.23,6.944,8.769,41.68,52.0,46.0,56.0
synthetic-00255-09,cfg-00255,fortnite,Intel Core i5-12400F,NVIDIA RTX 2060,16,SSD,0,1920x1080,medium,on,taa,medium,ultra,14,171,37,max_fps,0,0,0,0,0,0,0,0,1,143.62,110.66,88.53,6.963,9.037,42.05,52.0,46.0,56.0
synthetic-00255-10,cfg-00255,fortnite,Intel Core i5-12400F,NVIDIA RTX 2060,16,SSD,0,1920x1080,medium,on,taa,medium,ultra,14,171,37,max_fps,0,0,1,0,1,0,1,1,0,144.0,120.33,96.27,6.944,8.31,40.28,52.0,46.0,56.0
synthetic-00255-11,cfg-00255,fortnite,Intel Core i5-12400F,NVIDIA RTX 2060,16,SSD,0,1920x1080,medium,on,taa,medium,ultra,14,171,37,max_fps,1,0,1,0,0,0,0,0,0,144.0,115.36,92.29,6.944,8.669,41.09,52.0,46.0,56.0
synthetic-00255-12,cfg-00255,fortnite,Intel Core i5-12400F,NVIDIA RTX 2060,16,SSD,0,1920x1080,medium,on,taa,medium,ultra,14,171,37,max_fps,0,0,0,0,1,1,1,0,0,144.0,116.17,92.94,6.944,8.608,40.93,52.0,46.0,56.0
synthetic-00256-00,cfg-00256,warzone,Intel Core i5-12400F,NVIDIA RTX 2060,16,NVMe,1,2560x1440,high,on,msaa_4x,ultra,ultra,144,163,96,balanced,0,0,0,0,0,0,0,0,0,43.12,30.29,22.3,23.194,33.012,54.92,98.2,64.74,85.8
synthetic-00256-01,cfg-00256,warzone,Intel Core i5-12400F,NVIDIA RTX 2060,16,NVMe,1,2560x1440,high,on,msaa_4x,ultra,ultra,144,163,96,balanced,1,0,0,0,0,0,0,0,0,44.32,32.26,23.74,22.562,31.001,54.13,98.2,64.74,85.8
synthetic-00256-02,cfg-00256,warzone,Intel Core i5-12400F,NVIDIA RTX 2060,16,NVMe,1,2560x1440,high,on,msaa_4x,ultra,ultra,144,163,96,balanced,0,1,0,0,0,0,0,0,0,44.32,32.83,24.16,22.563,30.464,54.14,98.2,64.74,85.8
synthetic-00256-03,cfg-00256,warzone,Intel Core i5-12400F,NVIDIA RTX 2060,16,NVMe,1,2560x1440,high,on,msaa_4x,ultra,ultra,144,163,96,balanced,0,0,1,0,0,0,0,0,0,45.57,34.85,25.65,21.943,28.695,53.32,98.2,64.74,85.8
synthetic-00256-04,cfg-00256,warzone,Intel Core i5-12400F,NVIDIA RTX 2060,16,NVMe,1,2560x1440,high,on,msaa_4x,ultra,ultra,144,163,96,balanced,0,0,0,1,0,0,0,0,0,43.29,31.18,22.95,23.101,32.067,54.81,98.2,64.74,85.8
synthetic-00256-05,cfg-00256,warzone,Intel Core i5-12400F,NVIDIA RTX 2060,16,NVMe,1,2560x1440,high,on,msaa_4x,ultra,ultra,144,163,96,balanced,0,0,0,0,1,0,0,0,0,47.17,37.64,27.7,21.201,26.568,52.29,98.2,64.74,85.8
synthetic-00256-06,cfg-00256,warzone,Intel Core i5-12400F,NVIDIA RTX 2060,16,NVMe,1,2560x1440,high,on,msaa_4x,ultra,ultra,144,163,96,balanced,0,0,0,0,0,1,0,0,0,44.82,33.89,24.95,22.312,29.503,53.81,98.2,64.74,85.8
synthetic-00256-07,cfg-00256,warzone,Intel Core i5-12400F,NVIDIA RTX 2060,16,NVMe,1,2560x1440,high,on,msaa_4x,ultra,ultra,144,163,96,balanced,0,0,0,0,0,0,1,0,0,45.63,35.19,25.9,21.916,28.415,53.28,98.2,64.74,85.8
synthetic-00256-08,cfg-00256,warzone,Intel Core i5-12400F,NVIDIA RTX 2060,16,NVMe,1,2560x1440,high,on,msaa_4x,ultra,ultra,144,163,96,balanced,0,0,0,0,0,0,0,1,0,44.33,32.77,24.12,22.557,30.512,54.13,98.2,64.74,85.8
synthetic-00256-09,cfg-00256,warzone,Intel Core i5-12400F,NVIDIA RTX 2060,16,NVMe,1,2560x1440,high,on,msaa_4x,ultra,ultra,144,163,96,balanced,0,0,0,0,0,0,0,0,1,45.18,34.42,25.33,22.134,29.053,53.58,98.2,64.74,85.8
synthetic-00256-10,cfg-00256,warzone,Intel Core i5-12400F,NVIDIA RTX 2060,16,NVMe,1,2560x1440,high,on,msaa_4x,ultra,ultra,144,163,96,balanced,0,0,0,1,0,0,1,0,0,45.68,35.87,26.4,21.891,27.88,53.25,98.2,64.74,85.8
synthetic-00256-11,cfg-00256,warzone,Intel Core i5-12400F,NVIDIA RTX 2060,16,NVMe,1,2560x1440,high,on,msaa_4x,ultra,ultra,144,163,96,balanced,0,1,1,0,0,0,1,0,0,48.74,41.73,30.71,20.519,23.964,51.27,98.2,64.74,85.8
synthetic-00256-12,cfg-00256,warzone,Intel Core i5-12400F,NVIDIA RTX 2060,16,NVMe,1,2560x1440,high,on,msaa_4x,ultra,ultra,144,163,96,balanced,0,0,0,0,0,0,1,1,0,46.68,37.49,27.6,21.424,26.671,52.6,98.2,64.74,85.8
synthetic-00257-00,cfg-00257,cs2,AMD Ryzen 5 3600,NVIDIA RTX 4070,16,SSD,1,2560x1440,medium,off,fxaa,medium,high,154,193,26,max_fps,0,0,0,0,0,0,0,0,0,84.83,64.47,48.48,11.788,15.511,88.0,54.2,46.0,82.6
synthetic-00257-01,cfg-00257,cs2,AMD Ryzen 5 3600,NVIDIA RTX 4070,16,SSD,1,2560x1440,medium,off,fxaa,medium,high,154,193,26,max_fps,1,0,0,0,0,0,0,0,0,91.02,76.63,57.63,10.986,13.05,85.96,54.2,46.0,82.6
synthetic-00257-02,cfg-00257,cs2,AMD Ryzen 5 3600,NVIDIA RTX 4070,16,SSD,1,2560x1440,medium,off,fxaa,medium,high,154,193,26,max_fps,0,1,0,0,0,0,0,0,0,86.7,67.61,50.84,11.535,14.792,87.38,54.2,46.0,82.6
synthetic-00257-03,cfg-00257,cs2,AMD Ryzen 5 3600,NVIDIA RTX 4070,16,SSD,1,2560x1440,medium,off,fxaa,medium,high,154,193,26,max_fps,0,0,1,0,0,0,0,0,0,86.7,67.61,50.84,11.535,14.792,87.38,54.2,46.0,82.6
synthetic-00257-04,cfg-00257,cs2,AMD Ryzen 5 3600,NVIDIA RTX 4070,16,SSD,1,2560x1440,medium,off,fxaa,medium,high,154,193,26,max_fps,0,0,0,1,0,0,0,0,0,86.02,69.17,52.01,11.626,14.458,87.61,54.2,46.0,82.6
synthetic-00257-05,cfg-00257,cs2,AMD Ryzen 5 3600,NVIDIA RTX 4070,16,SSD,1,2560x1440,medium,off,fxaa,medium,high,154,193,26,max_fps,0,0,0,0,1,0,0,0,0,92.12,77.89,58.57,10.855,12.838,85.59,54.2,46.0,82.6
synthetic-00257-06,cfg-00257,cs2,AMD Ryzen 5 3600,NVIDIA RTX 4070,16,SSD,1,2560x1440,medium,off,fxaa,medium,high,154,193,26,max_fps,0,0,0,0,0,1,0,0,0,89.41,72.3,54.37,11.184,13.832,86.49,54.2,46.0,82.6
synthetic-00257-07,cfg-00257,cs2,AMD Ryzen 5 3600,NVIDIA RTX 4070,16,SSD,1,2560x1440,medium,off,fxaa,medium,high,154,193,26,max_fps,0,0,0,0,0,0,1,0,0,86.19,66.74,50.19,11.603,14.983,87.55,54.2,46.0,82.6
synthetic-00257-08,cfg-00257,cs2,AMD Ryzen 5 3600,NVIDIA RTX 4070,16,SSD,1,2560x1440,medium,off,fxaa,medium,high,154,193,26,max_fps,0,0,0,0,0,0,0,1,0,88.08,70.36,52.91,11.354,14.212,86.93,54.2,46.0,82.6
synthetic-00257-09,cfg-00257,cs2,AMD Ryzen 5 3600,NVIDIA RTX 4070,16,SSD,1,2560x1440,medium,off,fxaa,medium,high,154,193,26,max_fps,0,0,0,0,0,0,0,0,1,85.85,66.17,49.76,11.649,15.112,87.66,54.2,46.0,82.6
synthetic-00257-10,cfg-00257,cs2,AMD Ryzen 5 3600,NVIDIA RTX 4070,16,SSD,1,2560x1440,medium,off,fxaa,medium,high,154,193,26,max_fps,1,0,1,0,0,0,0,0,0,92.53,79.31,59.64,10.808,12.609,85.46,54.2,46.0,82.6
synthetic-00257-11,cfg-00257,cs2,AMD Ryzen 5 3600,NVIDIA RTX 4070,16,SSD,1,2560x1440,medium,off,fxaa,medium,high,154,193,26,max_fps,0,0,1,1,0,0,1,0,0,88.84,73.85,55.54,11.256,13.541,86.68,54.2,46.0,82.6
synthetic-00257-12,cfg-00257,cs2,AMD Ryzen 5 3600,NVIDIA RTX 4070,16,SSD,1,2560x1440,medium,off,fxaa,medium,high,154,193,26,max_fps,1,0,0,0,1,0,0,0,0,97.71,89.88,67.59,10.234,11.126,83.75,54.2,46.0,82.6
synthetic-00258-00,cfg-00258,apex_legends,AMD Ryzen 7 5800X3D,NVIDIA GTX 1660 Super,32,SSD,0,2560x1440,low,on,taa,low,ultra,122,43,104,max_fps,0,0,0,0,0,0,0,0,0,60.0,41.7,33.36,16.667,23.979,56.61,98.2,44.56,64.0
synthetic-00258-01,cfg-00258,apex_legends,AMD Ryzen 7 5800X3D,NVIDIA GTX 1660 Super,32,SSD,0,2560x1440,low,on,taa,low,ultra,122,43,104,max_fps,1,0,0,0,0,0,0,0,0,60.0,42.24,33.79,16.667,23.672,56.33,98.2,44.56,64.0
synthetic-00258-02,cfg-00258,apex_legends,AMD Ryzen 7 5800X3D,NVIDIA GTX 1660 Super,32,SSD,0,2560x1440,low,on,taa,low,ultra,122,43,104,max_fps,0,1,0,0,0,0,0,0,0,60.0,44.22,35.37,16.667,22.616,55.76,98.2,44.56,64.0
synthetic-00258-03,cfg-00258,apex_legends,AMD Ryzen 7 5800X3D,NVIDIA GTX 1660 Super,32,SSD,0,2560x1440,low,on,taa,low,ultra,122,43,104,max_fps,0,0,1,0,0,0,0,0,0,60.0,41.92,33.54,16.667,23.855,56.84,98.2,44.56,64.0
synthetic-00258-04,cfg-00258,apex_legends,AMD Ryzen 7 5800X3D,NVIDIA GTX 1660 Super,32,SSD,0,2560x1440,low,on,taa,low,ultra,122,43,104,max_fps,0,0,0,1,0,0,0,0,0,60.0,42.88,34.31,16.667,23.319,56.5,98.2,44.56,64.0
synthetic-00258-05,cfg-00258,apex_legends,AMD Ryzen 7 5800X3D,NVIDIA GTX 1660 Super,32,SSD,0,2560x1440,low,on,taa,low,ultra,122,43,104,max_fps,0,0,0,0,1,0,0,0,0,60.0,43.97,35.18,16.667,22.742,55.44,98.2,44.56,64.0
synthetic-00258-06,cfg-00258,apex_legends,AMD Ryzen 7 5800X3D,NVIDIA GTX 1660 Super,32,SSD,0,2560x1440,low,on,taa,low,ultra,122,43,104,max_fps,0,0,0,0,0,1,0,0,0,60.0,45.22,36.17,16.667,22.115,55.43,98.2,44.56,64.0
synthetic-00258-07,cfg-00258,apex_legends,AMD Ryzen 7 5800X3D,NVIDIA GTX 1660 Super,32,SSD,0,2560x1440,low,on,taa,low,ultra,122,43,104,max_fps,0,0,0,0,0,0,1,0,0,60.0,45.59,36.47,16.667,21.934,55.1,98.2,44.56,64.0
synthetic-00258-08,cfg-00258,apex_legends,AMD Ryzen 7 5800X3D,NVIDIA GTX 1660 Super,32,SSD,0,2560x1440,low,on,taa,low,ultra,122,43,104,max_fps,0,0,0,0,0,0,0,1,0,60.0,43.3,34.64,16.667,23.094,56.0,98.2,44.56,64.0
synthetic-00258-09,cfg-00258,apex_legends,AMD Ryzen 7 5800X3D,NVIDIA GTX 1660 Super,32,SSD,0,2560x1440,low,on,taa,low,ultra,122,43,104,max_fps,0,0,0,0,0,0,0,0,1,60.0,45.64,36.51,16.667,21.911,55.14,98.2,44.56,64.0
synthetic-00258-10,cfg-00258,apex_legends,AMD Ryzen 7 5800X3D,NVIDIA GTX 1660 Super,32,SSD,0,2560x1440,low,on,taa,low,ultra,122,43,104,max_fps,0,0,0,1,0,1,0,1,1,60.0,50.55,40.44,16.667,19.782,53.68,98.2,44.56,64.0
synthetic-00258-11,cfg-00258,apex_legends,AMD Ryzen 7 5800X3D,NVIDIA GTX 1660 Super,32,SSD,0,2560x1440,low,on,taa,low,ultra,122,43,104,max_fps,0,0,0,0,0,1,0,0,1,60.0,48.82,39.05,16.667,20.484,54.07,98.2,44.56,64.0
synthetic-00258-12,cfg-00258,apex_legends,AMD Ryzen 7 5800X3D,NVIDIA GTX 1660 Super,32,SSD,0,2560x1440,low,on,taa,low,ultra,122,43,104,max_fps,0,1,0,0,1,1,0,0,1,60.0,52.28,41.83,16.667,19.127,52.56,98.2,44.56,64.0
synthetic-00259-00,cfg-00259,apex_legends,AMD Ryzen 7 7840HS,AMD RX 6600,32,HDD,0,2560x1440,medium,off,fxaa,medium,low,22,184,80,balanced,0,0,0,0,0,0,0,0,0,154.47,110.86,88.69,6.474,9.021,51.53,98.2,46.0,64.0
synthetic-00259-01,cfg-00259,apex_legends,AMD Ryzen 7 7840HS,AMD RX 6600,32,HDD,0,2560x1440,medium,off,fxaa,medium,low,22,184,80,balanced,1,0,0,0,0,0,0,0,0,156.02,113.37,90.7,6.409,8.821,51.25,98.2,46.0,64.0
